rgi_id,rgi_region,rgi_subregion,name,cenlon,cenlat,rgi_area_km2,rgi_year,glacier_type,terminus_type,is_tidewater,status,dem_source,error_task,error_msg,t_star,mu_star_glacierwide,mu_star_flowline_avg,mu_star_allsame,mb_bias,inv_volume_km3,vas_volume_km3,inv_volume_bsl_km3,inv_volume_bwl_km3,flowline_type,inversion_glen_a,inversion_fs,dem_mean_elev,dem_med_elev,dem_min_elev,dem_max_elev,dem_max_elev_on_ext,dem_min_elev_on_ext,dem_perc_area_above_max_elev_on_ext,terminus_lon,terminus_lat,main_flowline_length,inv_flowline_glacier_area,flowline_mean_elev,flowline_max_elev,flowline_min_elev,flowline_avg_slope,flowline_avg_width,flowline_last_width,flowline_last_5_widths,ref_hgt_qc_diff
RGI60-08.01196,08,08-02,,7.376,61.853,0.04,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,81.38884828535575,81.38884828535578,True,283.88761423322046,0.0024915701662916274,0.000406734868492172,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1623.717041015625,1622.97265625,1618.8271484375,1635.0400390625,1635.0400390625,1619.5662841796875,0.0,7.3760816558604825,61.85199759590977,390.0,39999.99999999999,1623.4122147984247,1625.2900282497553,1619.6533352604024,0.015484182686294081,102.56410256410255,12.716940327196857,38.387558109169916,
RGI60-08.01197,08,08-02,,7.407,61.769,0.769,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,73.35867156944273,73.35867156944272,True,244.42175086019992,0.046507296301159615,0.023693413522789048,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1568.2503662109375,1583.240966796875,1358.20556640625,1680.845458984375,1680.845458984375,1358.20556640625,0.0,7.419068365517364,61.771702913038816,1496.0,769000.0,1566.0763566658275,1658.230311800228,1374.6108554279626,0.18864587563575688,514.0374331550803,65.72192272455081,212.60992012172787,
RGI60-08.01198,08,08-02,,7.52,61.719,0.503,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,92.022909340406,92.02290934040602,True,201.8075338054106,0.04480218244541511,0.013217061064362195,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1706.3009033203125,1704.349365234375,1668.0450439453125,1802.564208984375,1802.564208984375,1670.6063232421875,0.0,7.516935529962034,61.713802217952626,1800.0,503000.00000000006,1705.952795326951,1799.5197658725508,1674.5583014561946,0.07071109059018627,279.44444444444446,68.02326648652505,117.32783184585189,
RGI60-08.01199,08,08-02,,7.441,61.805,0.057,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,87.57417148700321,87.57417148700324,True,265.77842630620273,0.001691342744628862,0.0006619220423952159,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1671.2880859375,1671.5196533203125,1651.395751953125,1688.7103271484375,1688.7103271484375,1651.395751953125,0.0,7.443411795689329,61.80691794908943,156.0,57000.0,1673.5729594617524,1682.0165396734649,1668.5653827119556,0.10310353611666034,365.3846153846154,565.3880384015758,405.38529998800743,
RGI60-08.01200,08,08-02,,7.428,61.766,0.395,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,73.1078230599238,73.10782305992382,True,239.02632870470472,0.017611126886687468,0.009479816340883745,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1573.0086669921875,1581.697265625,1405.5250244140625,1678.0721435546875,1678.0721435546875,1405.5250244140625,0.0,7.437684406544904,61.767679906785396,1026.0,395000.0,1564.4978708470528,1660.9973872484763,1419.9261765868778,0.23639055264537115,384.99025341130596,248.3858759148941,461.4484798113728,
RGI60-08.01201,08,08-02,,7.301,61.78,1.626,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,92.29028681803696,92.29028681803698,True,248.1460449078097,0.07817523615438161,0.06633911313267113,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1631.97021484375,1632.7581787109375,1365.9542236328125,1843.891357421875,1843.723388671875,1365.9542236328125,0.0014506769825918763,7.318249803107522,61.77899710346943,1624.0,1625999.9999999998,1635.7540933657142,1834.859681746387,1370.9118721255188,0.28120899929465987,1001.2315270935958,118.08682859588708,362.88576072056725,
RGI60-08.01202,08,08-02,,7.472,61.723,0.336,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,75.69756916052816,75.69756916052818,True,205.7035874527268,0.016256534762777296,0.007589189959170888,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1587.2010498046875,1587.31787109375,1518.31494140625,1630.16064453125,1630.16064453125,1518.31494140625,0.0,7.483381082174549,61.72736815813544,756.0,336000.0,1586.8652130492242,1620.280911871131,1529.5125571118535,0.12680671089690776,444.4444444444444,25.31504735694811,68.06422562841165,
RGI60-08.01203,08,08-02,,7.355,61.874,0.807,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,81.86933225991409,81.86933225991413,True,275.6311358866734,0.04097148294500339,0.025318036829419223,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1536.0037841796875,1545.759765625,1360.517333984375,1640.4124755859375,1640.4124755859375,1360.517333984375,0.0,7.343994645372072,61.876330752378706,1058.0,807000.0,1535.2162786523597,1622.8625151999229,1370.5419487540971,0.2447293428567525,762.7599243856331,123.28838612259824,499.2511112120725,
RGI60-08.01204,08,08-02,,7.433,61.833,0.382,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,84.08945841078365,84.08945841078365,True,275.09748562538937,0.01673941260888104,0.00905349030887808,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1645.6392822265625,1651.2037353515625,1548.2476806640625,1716.0804443359375,1716.0804443359375,1548.2476806640625,0.0,7.424673336003016,61.833539409417966,836.0,382000.0,1646.199322587241,1709.0452641735153,1563.3820302428353,0.17760524821982643,456.9377990430621,163.33406345078822,411.3920468494075,
RGI60-08.01205,08,08-03,,7.539,61.73,1.099,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,74.85636408038006,74.85636408038003,True,203.97931474147612,0.08930637395709667,0.0387124577268008,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1570.6336669921875,1535.697998046875,1237.2711181640625,1821.1649169921875,1821.1649169921875,1237.2711181640625,0.0,7.5428283465467,61.73829082093729,2500.0,1099000.0,1568.806447061315,1800.7360440862292,1271.018153062716,0.20924740644537443,439.6000000000001,110.35686204484139,156.95579467573396,
RGI60-08.01206,08,08-03,,7.446,61.837,0.1,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,83.14116647374753,83.14116647374752,True,271.46667406570236,0.002251331278581402,0.00143376811165718,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1641.474853515625,1650.376953125,1526.4010009765625,1691.5511474609375,1691.5511474609375,1526.4010009765625,0.0,7.448487165517636,61.837830790753856,308.0,100000.0,1638.5419846968584,1678.6508098150555,1538.243290874038,0.44919331461466344,324.67532467532465,56.08980153113842,181.25470547528602,
RGI60-08.01207,08,08-02,,7.369,61.83,0.089,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,93.96485153896754,93.96485153896755,True,290.8302624049069,0.0029621637509325604,0.0012214907321259256,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1632.45654296875,1651.0096435546875,1518.5770263671875,1685.2325439453125,1685.2325439453125,1518.5770263671875,0.0,7.37436761617685,61.83032095851882,504.0,89000.00000000001,1630.6108795587973,1678.377689085224,1531.0146908797726,0.2840400467330763,176.58730158730162,53.07735514270834,161.50488685453206,
RGI60-08.01208,08,08-02,Sygneskarsbreen,7.404,61.854,0.129,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,87.22463715949358,87.22463715949351,True,278.91689132807943,0.004843248496176199,0.0020348845233725743,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1669.847900390625,1675.691650390625,1598.7928466796875,1715.847412109375,1715.847412109375,1598.7928466796875,0.0,7.4071999617906785,61.85284866691435,570.0,129000.0,1670.7983507616802,1710.9508209541739,1620.5762150965238,0.1648483201628158,226.31578947368422,143.99549788591574,285.0838594052783,
RGI60-08.01209,08,08-03,,7.461,61.853,0.3,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,92.33201340913757,92.33201340913756,True,266.6286721643274,0.012891924450581273,0.006494124978150417,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1706.69287109375,1705.7894287109375,1649.9322509765625,1770.193115234375,1770.193115234375,1649.9322509765625,0.0,7.450885191426632,61.85170049547381,576.0,300000.0,1708.1827593249327,1751.2736992038756,1668.5092163313707,0.1516663516367423,520.8333333333333,252.86437410547077,380.98877112802364,
RGI60-08.01210,08,08-03,,7.516,61.864,0.099,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,75.55656635225755,75.55656635225756,True,254.99200948593256,0.0023224808116674204,0.0014140908417795534,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1568.5860595703125,1572.110107421875,1503.6337890625,1629.919921875,1629.919921875,1503.6337890625,0.0,7.513055640347523,61.86524144409641,308.0,98999.99999999997,1571.5564633557638,1620.860397624687,1524.2764253689693,0.32766280754481875,321.42857142857133,158.04861714134012,289.39381537106397,
RGI60-08.01211,08,08-03,,7.487,61.846,0.089,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,97.09935985869129,97.09935985869124,True,260.9235926944658,0.002144680344324818,0.0012214907321259256,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1744.454833984375,1745.9228515625,1682.4498291015625,1783.4901123046875,1783.4901123046875,1682.4498291015625,0.0,7.489486116814798,61.84575770337853,252.0,88999.99999999999,1740.8448622460248,1772.1077177910258,1702.5105300025998,0.2980395057971198,353.17460317460313,259.8949915317173,421.17620607382014,
RGI60-08.01212,08,08-03,,7.442,61.832,0.181,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,84.56495251552364,84.56495251552363,True,272.48403796868354,0.007726280726594971,0.003241805520499296,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1654.1048583984375,1662.509521484375,1573.6131591796875,1700.623291015625,1700.623291015625,1573.6131591796875,0.0,7.446801801600652,61.83105690509707,608.0,180999.99999999997,1650.0362730862337,1684.9937518083086,1584.4792772926842,0.17252360360017213,297.6973684210526,111.64545709680372,322.671003885778,
RGI60-08.01213,08,08-02,Sygneskarsbreen,7.361,61.843,3.054,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,75.29572495818103,75.29572495818101,True,289.3225179259423,0.2647607513464568,0.15782428737558238,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1479.14453125,1500.3525390625,1267.2275390625,1633.4718017578125,1633.4718017578125,1267.2275390625,0.0,7.385195523822264,61.84411550518452,2380.0,3054000.0000000005,1478.9648458570118,1612.8572999932792,1289.2226239892605,0.13997067582569503,1283.1932773109245,651.7061919232979,1185.206670013486,
RGI60-08.01214,08,08-02,Sygneskarsbreen,7.349,61.854,7.452,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,85.32878793928576,85.3287879392858,True,285.8344712621645,1.013079514389759,0.5380889586442569,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1566.509033203125,1555.3963623046875,1272.2147216796875,1798.7691650390625,1798.7691650390625,1272.2147216796875,0.0,7.326934832365805,61.8544602075379,5184.0,7451999.999999999,1566.4180697915258,1780.5275665220863,1298.8213138130016,0.09627576007291935,1437.4999999999998,331.6917749666098,677.2379171544123,
RGI60-08.01215,08,08-03,,7.467,61.881,2.288,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,73.95799109298767,73.9579910929877,True,260.8044971846759,0.16524567339709328,0.10610380163989727,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1599.0380859375,1607.8759765625,1443.1578369140625,1704.5885009765625,1704.5885009765625,1443.1578369140625,0.0,7.481013066719805,61.878624915609315,1612.0,2287999.999999999,1598.0608631113575,1681.1417490521546,1468.5729236516156,0.13723006534704768,1419.354838709677,500.8269201761969,999.0513495236424,
RGI60-08.01216,08,08-02,,7.544,61.727,1.719,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,76.60750715004556,76.60750715004552,True,202.26828809225213,0.1327497961202152,0.07161157861676147,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1576.5869140625,1529.015380859375,1445.0841064453125,1797.6619873046875,1797.6619873046875,1445.3531494140625,0.0,7.542320635200266,61.71853683164083,2128.0,1718999.9999999995,1584.709925764006,1779.0130304216962,1461.5311164836507,0.15071248135923562,807.8007518796992,708.3662189056765,937.6260127924827,
RGI60-08.01217,08,08-02,Harbardsbreen,7.668,61.681,11.314,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,59.63753723729038,59.63753723729037,True,181.6235304545668,1.3351745969216184,0.9554350226696057,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1569.344482421875,1563.6396484375,1239.1513671875,1949.0283203125,1949.0283203125,1239.1513671875,0.0,7.707509944016019,61.67540503474614,5586.0,11314000.0,1569.884867354801,1927.9160888432402,1255.0404769136055,0.12211355861191792,2025.4206945936273,662.1651909063316,980.8741230403557,
RGI60-08.01218,08,08-02,,7.635,61.738,0.04,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,75.50370009774436,75.50370009774436,True,198.37805945295594,0.0009172450924635873,0.000406734868492172,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1713.0076904296875,1711.099609375,1683.5458984375,1755.5848388671875,1755.5848388671875,1683.5458984375,0.0,7.63716476892669,61.738562849592974,208.0,40000.00000000001,1719.1285323782438,1741.2521680259745,1700.1572681336067,0.22220551937308602,192.30769230769232,180.5510865463147,212.7403011325095,
RGI60-08.01219,08,08-02,,7.93,61.623,0.177,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,44.91888320305225,44.91888320305226,True,303.1934664524324,0.01024116903727853,0.0031437076962204406,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1528.8345947265625,1537.6689453125,1465.489990234375,1579.984130859375,1579.984130859375,1465.489990234375,0.0,7.933788714969376,61.62150783858498,960.0,177000.0,1519.364373121786,1565.1765982881848,1469.6621080978214,0.1005664873538953,184.375,6.519820711397546,51.72509775718568,
RGI60-08.01220,08,08-02,,7.808,61.602,0.077,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,54.944001645713975,54.94400164571395,True,248.94470834633964,0.0014243021199616612,0.0010009299031566302,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1516.9356689453125,1512.7059326171875,1464.9786376953125,1573.332275390625,1573.332275390625,1464.9786376953125,0.0,7.809379208276849,61.60276416394849,224.0,77000.0,1516.463939881312,1556.7216323362975,1473.3390372223632,0.39509455895824075,343.75,103.41452949524582,303.14477945442457,
RGI60-08.01221,08,08-02,Sveidalsbreen,7.707,61.603,1.55,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,57.00924200450188,57.00924200450189,True,215.2089280258677,0.08859316379961853,0.06211335701667549,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1544.8658447265625,1554.3162841796875,1344.0982666015625,1679.8978271484375,1679.8978271484375,1344.0982666015625,0.0,7.718133225373456,61.605022302628846,1458.0,1550000.0,1543.260493017946,1657.814063422262,1376.6252996446656,0.19631216934394755,1063.1001371742113,488.7998134980894,763.8152098421399,
RGI60-08.01222,08,08-02,,7.72,61.646,0.101,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,47.108085013361695,47.10808501336171,True,193.84336622479103,0.0023112363136426808,0.0014535193108287819,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1403.017333984375,1403.3487548828125,1352.7255859375,1446.634765625,1446.634765625,1352.7255859375,0.0,7.7235953985579116,61.645678663974174,252.0,101000.0,1405.0912769838837,1436.7249559321488,1372.3835323248934,0.27520610887133046,400.7936507936508,213.96514925706785,407.0233396471249,
RGI60-08.01223,08,08-02,Liabreen S,7.815,61.599,0.151,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,68.19928177584045,68.19928177584046,True,254.01308179724649,0.0042716895305905155,0.0025268078623875362,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1659.9349365234375,1673.52490234375,1541.9237060546875,1716.847900390625,1716.847900390625,1541.9237060546875,0.0,7.815624534352893,61.60227467355013,480.0,151000.0,1661.3781441844662,1711.2202460681842,1561.8047116060627,0.3123963646589044,314.58333333333337,93.6247932409533,144.8573101100607,
RGI60-08.01224,08,08-02,,7.849,61.617,0.268,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,80.91109680170361,80.91109680170364,True,260.62460299593096,0.014850964867121105,0.0055611455111004736,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1777.1690673828125,1784.9171142578125,1711.370849609375,1813.65966796875,1813.65966796875,1711.370849609375,0.0,7.850551209939688,61.61421572164712,850.0,268000.0,1772.4968465214858,1804.1186206022248,1709.4034645150114,0.11568177733273576,315.2941176470588,4.353437683042585,213.7224661305192,
RGI60-08.01225,08,08-02,,7.735,61.638,0.41,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,55.420915332727795,55.42091533272782,True,200.81971376756275,0.014313120723080535,0.009978303746538743,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1512.2467041015625,1510.98876953125,1423.7537841796875,1596.492431640625,1596.492431640625,1423.7537841796875,0.0,7.735042257261919,61.63983741815321,722.0,409999.99999999994,1513.418977753168,1588.7835097239526,1436.9711017744676,0.2151066928185416,567.8670360110804,72.95018008812903,236.09441534086915,
RGI60-08.01226,08,08-03,Vestre Kollebreen,7.636,61.753,0.697,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,60.320678974265036,60.320678974265036,True,205.54901159784524,0.030284110739818206,0.020697790507608112,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1571.6051025390625,1554.730224609375,1416.1429443359375,1781.03759765625,1781.03759765625,1416.1429443359375,0.0,7.634047553079674,61.75771808743062,1320.0,697000.0,1573.6784143002258,1769.7257450077734,1440.0872604667943,0.24881509724059503,528.0303030303029,424.9327984542892,777.388905955168,
RGI60-08.01227,08,08-03,,7.637,61.741,0.224,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,73.09212797448377,73.09212797448379,True,199.70541630262736,0.006997867039912889,0.004345802068032882,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1689.611572265625,1681.53759765625,1651.7742919921875,1760.10888671875,1760.10888671875,1651.7742919921875,0.0,7.642057212646849,61.74181727737887,340.0,224000.00000000003,1698.554944765595,1743.8729181260876,1671.3296196491756,0.23064865371124244,658.8235294117646,596.9132566782055,697.8663024791002,
RGI60-08.01228,08,08-02,Liabreen,7.844,61.606,0.861,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,62.21774769744451,62.217747697444516,True,264.35179207957106,0.036673500178388,0.027676314068124683,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1602.1221923828125,1615.4725341796875,1425.8218994140625,1740.0975341796875,1740.0975341796875,1425.8218994140625,0.0,7.8521892683910295,61.60038170332948,1058.0,861000.0,1601.7422965069395,1720.191729870699,1444.161379995539,0.2631935753697567,813.7996219281663,264.70934975172855,561.6773246445434,
RGI60-08.01229,08,08-02,Liabreen,7.869,61.62,0.669,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,70.12047102572986,70.12047102572986,True,270.10531178465783,0.02551294698716588,0.019563197031954638,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1683.6610107421875,1702.1431884765625,1462.8187255859375,1849.6341552734375,1849.6341552734375,1462.8187255859375,0.0,7.874872367663427,61.61224534916207,1008.0,669000.0,1682.1921495738889,1822.479941130825,1467.2278349257015,0.35147677033566643,663.6904761904761,75.73669974759734,380.765509153119,
RGI60-08.01230,08,08-03,Sikilbreen,7.559,61.866,3.663,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,107.22889163086393,107.2288916308639,True,248.98359276415232,0.2915410712203944,0.20265376664237977,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1807.976806640625,1818.43701171875,1462.89404296875,1911.9774169921875,1911.934326171875,1462.89404296875,0.00037397157816005983,7.566841659927547,61.8815199641231,2368.0,3663000.0,1805.6306487157294,1899.5631663512365,1475.9327279733436,0.18094647699361638,1546.875,51.678428639366246,64.58161143339535,
RGI60-08.01231,08,08-02,,7.659,61.67,4.366,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,62.26345282372912,62.2634528237291,True,182.4420085772514,0.3902477282589491,0.2579847577122769,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1599.4669189453125,1609.8463134765625,1311.7991943359375,1706.0279541015625,1706.0279541015625,1311.7991943359375,0.0,7.658053238648811,61.651612127960504,2496.0,4366000.0,1593.3593354085356,1686.9619018216972,1344.1893627843845,0.14252969854154518,1749.1987179487178,158.07258062130978,511.65158150912794,
RGI60-08.01232,08,08-02,Sveigdalsbreen N,7.701,61.612,0.898,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,57.872865930717275,57.872865930717275,True,208.7711258169603,0.04623154145485984,0.029324720398944792,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1545.0640869140625,1532.8369140625,1444.745849609375,1696.856201171875,1696.856201171875,1445.3800048828125,0.0,7.715819988438701,61.61540980442206,1196.0,898000.0,1552.918165644841,1686.3006119676181,1460.135768290958,0.1894037340148322,750.8361204013377,473.33667039444805,624.2183349411305,
RGI60-08.01233,08,08-02,Liabreen S,7.827,61.602,0.298,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,68.96827188170533,68.9682718817053,True,258.0009022339025,0.010327472090893474,0.006434670014663426,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1669.607421875,1682.189208984375,1526.478271484375,1750.5640869140625,1750.5640869140625,1526.478271484375,0.0,7.823688567493384,61.60504116953487,720.0,298000.0,1669.216372908949,1740.3528114813582,1537.9902157546546,0.28257729884122534,413.88888888888886,77.82244973324148,197.181667755846,
RGI60-08.01234,08,08-02,,7.658,61.723,0.353,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,77.92814379353456,77.92814379353455,True,191.22193864111466,0.02009320310491965,0.008122115049228293,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1742.4981689453125,1749.9442138671875,1672.6451416015625,1799.030517578125,1799.030517578125,1672.6451416015625,0.0,7.6469362790872095,61.72074773195605,972.0,353000.0,1739.4100245571456,1776.6251230224473,1681.319953674077,0.10086947053821482,363.1687242798354,92.34564807443608,258.81161033396774,
RGI60-08.01235,08,08-03,,7.587,61.747,0.198,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,75.3925711888587,75.39257118885871,True,206.07271340619394,0.008474433122291564,0.003667697874978935,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1565.4312744140625,1563.6378173828125,1536.724853515625,1614.9705810546875,1614.9705810546875,1536.724853515625,0.0,7.594003662740418,61.748149551891984,416.0,198000.00000000003,1569.6502814313098,1595.4612069355474,1553.3155586849575,0.10936843657731256,475.9615384615385,533.740172669953,555.934172908044,
RGI60-08.01236,08,08-02,Liabreen,7.837,61.623,0.955,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,60.80348898888528,60.80348898888523,True,250.60851691524985,0.045506558717648235,0.031914169916603854,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1591.7901611328125,1572.8404541015625,1396.021728515625,1818.321533203125,1818.321533203125,1396.021728515625,0.0,7.834839923850462,61.629094268536484,1488.0,955000.0000000002,1588.4001948024202,1793.9472868517498,1408.7560316696713,0.2583052052392265,641.8010752688172,120.9281407846259,311.1783272068607,
RGI60-08.01237,08,08-03,,7.58,61.744,0.729,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,85.25540294534473,85.25540294534476,True,205.39044231159238,0.0279676380548437,0.022015536254943943,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1658.7001953125,1651.7012939453125,1524.0711669921875,1818.8692626953125,1818.8692626953125,1524.0711669921875,0.0,7.554873496805944,61.739777807664446,968.0,729000.0000000001,1656.1595256479675,1800.981533912013,1530.5534009415687,0.2802775484412651,753.0991735537191,50.94528438692461,217.4989730093226,
RGI60-08.01238,08,08-02,,7.581,61.738,1.053,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,89.81492165194528,89.81492165194531,True,202.5861532703917,0.057482946853939725,0.036502106461600466,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1703.70068359375,1708.1656494140625,1523.71435546875,1895.9788818359375,1895.9788818359375,1523.71435546875,0.0,7.5941939217922245,61.74573754343312,1584.0,1053000.0,1692.1176460418667,1878.5601361951983,1530.1719100268117,0.2173406832516309,664.7727272727273,12.531083876479737,71.87140408350538,
RGI60-08.01239,08,08-02,,7.578,61.729,0.803,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,88.04626752881428,88.04626752881427,True,199.18402293455068,0.04313865864408783,0.02514564568332467,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1679.3873291015625,1671.5947265625,1551.143798828125,1895.152587890625,1895.152587890625,1551.4486083984375,0.0,7.574573649796814,61.72063678225797,1518.0,803000.0,1678.26207416939,1881.227757177822,1557.593482562926,0.2138111955094034,528.9855072463769,69.47437784482874,233.857057772982,
RGI60-08.01240,08,08-02,,7.632,61.665,2.8,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,59.72229400057433,59.72229400057431,True,184.48325512011337,0.257248535049183,0.14006228593971867,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1561.2259521484375,1568.6778564453125,1394.4710693359375,1654.3282470703125,1654.3282470703125,1394.4710693359375,0.0,7.63432520668696,61.647416543310804,2640.0,2799999.9999999995,1564.1871080406302,1649.672038268386,1412.3408033510227,0.09091209759832757,1060.6060606060605,121.08410966370529,378.05470800676795,
RGI60-08.01241,08,08-03,,7.663,61.728,1.168,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,71.51706001420258,71.5170600142026,True,193.339347667044,0.07899319912203392,0.042093285584904716,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1688.147216796875,1691.9788818359375,1545.126953125,1870.5460205078125,1870.5460205078125,1545.7861328125,0.0,7.643604241062985,61.73092400720267,2150.0,1168000.0,1685.9366589098668,1860.1840401566258,1552.170203554844,0.14485883408750705,543.2558139534883,112.3990276678505,242.75878463861432,
RGI60-08.01242,08,08-03,,7.601,61.75,0.093,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1997.0,62.59418024569651,62.59418024569654,True,206.21305571135298,0.0016048814642250693,0.0012976063773595078,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1438.0369873046875,1432.087890625,1380.3402099609375,1533.44873046875,1533.44873046875,1380.3402099609375,0.0,7.6021011895678985,61.75069042901354,196.0,93000.0,1443.0075127321609,1498.1414013529816,1403.49530677383,0.5020222807302566,474.4897959183674,374.64076674161697,531.8951122905255,
