rgi_id,rgi_region,rgi_subregion,name,cenlon,cenlat,rgi_area_km2,rgi_year,glacier_type,terminus_type,is_tidewater,status,dem_source,error_task,error_msg,t_star,mu_star_glacierwide,mu_star_flowline_avg,mu_star_allsame,mb_bias,inv_volume_km3,vas_volume_km3,inv_volume_bsl_km3,inv_volume_bwl_km3,flowline_type,inversion_glen_a,inversion_fs,dem_mean_elev,dem_med_elev,dem_min_elev,dem_max_elev,dem_max_elev_on_ext,dem_min_elev_on_ext,dem_perc_area_above_max_elev_on_ext,terminus_lon,terminus_lat,main_flowline_length,inv_flowline_glacier_area,flowline_mean_elev,flowline_max_elev,flowline_min_elev,flowline_avg_slope,flowline_avg_width,flowline_last_width,flowline_last_5_widths,ref_hgt_qc_diff
RGI60-10.03372,10,10-03,,141.519378662,62.266441345,0.15,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,27.041431098299487,27.041431098299498,True,96.87846782980017,0.003123181377791528,0.00250382746071392,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2439.851806640625,2415.504150390625,2265.718505859375,2701.426513671875,2701.426513671875,2265.718505859375,0.0,141.518884130437,62.26991502241553,870.0,150000.00000000003,2441.241992681106,2669.7612558216015,2275.8760052912603,0.4266656144991078,172.4137931034483,30.373919961216053,72.93305761978021,250.0
RGI60-10.03373,10,10-03,,141.529388428,62.263076782,0.291,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,23.603774095299258,23.603774095299272,True,96.84722906271323,0.008031671192240178,0.00622775869710767,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2449.77197265625,2451.102294921875,2314.36865234375,2613.67138671875,2613.67138671875,2314.36865234375,0.0,141.53349855260063,62.26634626037252,936.0,291000.00000000006,2450.1567171023307,2583.5861807784895,2339.139133181607,0.26533013593658394,310.89743589743597,109.01383120048047,197.5033130607082,320.0
RGI60-10.03374,10,10-03,,141.256393433,62.25875473,0.295,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,24.626110082797894,24.62611008279789,True,97.12635837325888,0.006742794899415982,0.006345767980659822,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2388.555419921875,2366.93408203125,2223.949462890625,2613.1875,2613.1875,2223.949462890625,0.0,141.2619683450182,62.26169126941522,828.0,294999.99999999994,2391.5111471751025,2579.1081384563813,2246.4429618408135,0.3913175480376996,356.2801932367149,187.94639672970146,296.36149461704713,260.0
RGI60-10.03375,10,10-03,,141.540481567,62.25333786,0.228,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,21.36312617536668,21.363126175366684,True,96.77669435886509,0.004820256899276567,0.004452862981020435,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2357.594482421875,2351.92724609375,2283.944580078125,2461.453857421875,2461.453857421875,2283.944580078125,0.0,141.5422483173442,62.25583346101366,510.0,227999.99999999994,2360.3392042542996,2433.7711401526035,2303.129361595635,0.26636874023547663,447.05882352941154,144.84825357037533,290.2166471595431,280.0
RGI60-10.03376,10,10-03,,141.514862061,62.253437042,0.902,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,26.79058282729078,26.790582827290773,True,96.80587472633857,0.03490682757227424,0.029504476013340428,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2374.020263671875,2392.26611328125,2198.030517578125,2513.91748046875,2513.91748046875,2198.030517578125,0.0,141.5023322594612,62.261115290322294,1472.0,902000.0000000002,2377.7751863746284,2493.585446393292,2216.400356052485,0.19113607668058497,612.7717391304349,214.04975778024723,330.10379118265115,190.0
RGI60-10.03377,10,10-03,,141.3097229,62.249767303,0.089,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,21.68552163944145,21.685521639441454,True,97.01353784959046,0.0016041680697581606,0.0012214907321259256,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2449.002197265625,2455.556640625,2332.571533203125,2527.7587890625,2527.7587890625,2332.571533203125,0.0,141.3099602605711,62.25277067326614,476.0,89000.00000000001,2452.663539128671,2519.965901225964,2362.221967759206,0.3339975568894174,186.9747899159664,94.94410540937854,148.2232192747575,380.0
RGI60-10.03378,10,10-03,,141.287750244,62.246955872,0.254,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,30.643235947206428,30.643235947206414,True,97.02156827628333,0.006383738798028219,0.005165653571868702,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2403.72265625,2376.845947265625,2143.774169921875,2712.720458984375,2712.720458984375,2143.774169921875,0.0,141.28581814181035,62.249307273606924,1190.0,254000.00000000003,2405.893940957044,2694.0875126774094,2161.4670404925446,0.41943809406686655,213.44537815126054,78.90945836733832,160.994674909673,180.0
RGI60-10.03379,10,10-03,,141.273803711,62.242004395,0.712,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,29.541089485043432,29.54108948504342,True,97.00800477200303,0.024917166770844587,0.021312721420196298,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2441.70458984375,2405.528564453125,2214.471923828125,2748.556640625,2748.556640625,2214.471923828125,0.0,141.26730581780825,62.246160890702,1672.0,711999.9999999998,2443.6959080464303,2722.786201140215,2217.358475605838,0.29432081240248725,425.8373205741627,25.031982819854832,121.16483246245032,230.0
RGI60-10.03380,10,10-03,,141.319793701,62.053443909,0.186,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,21.638957818790278,21.638957818790285,True,95.84995015112732,0.0045872574643021176,0.003365574553054428,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2343.50341796875,2343.316650390625,2282.391845703125,2405.009033203125,2405.009033203125,2282.391845703125,0.0,141.31448109128908,62.05350270815494,544.0,186000.00000000003,2346.163968079306,2398.010224076912,2302.636158422797,0.18874951362224257,341.91176470588243,157.42872688180557,277.9630911267739,340.0
RGI60-10.03381,10,10-03,,141.344207764,62.233997345,0.553,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,31.94443319181768,31.944433191817698,True,96.88159107531574,0.01688559483072292,0.015056567400054779,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2417.692138671875,2395.419677734375,2135.867919921875,2705.087646484375,2705.087646484375,2135.867919921875,0.0,141.34366994405633,62.24296943344589,1480.0,553000.0000000001,2416.0094035092843,2678.133326101208,2158.1639271065906,0.34078415655894395,373.6486486486487,63.16043082179685,144.77072608723822,170.0
RGI60-10.03382,10,10-03,,141.319473267,62.215126038,0.142,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,26.59763068986538,26.59763068986538,True,96.79801926334946,0.002232268062033275,0.002322070443447273,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2616.650634765625,2615.7734375,2407.86474609375,2816.05322265625,2816.05322265625,2407.86474609375,0.0,141.31728150704956,62.218548857057534,540.0,142000.0,2617.142216636802,2782.3349096702877,2435.6115410045118,0.593058194208899,262.962962962963,88.48303923305838,160.6889622562609,450.0
RGI60-10.03383,10,10-03,,141.339080811,62.215602875,0.462,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,25.98683418303281,25.986834183032816,True,96.77868922651471,0.014419581027678671,0.011758762898757184,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2346.472900390625,2362.382080078125,2161.232666015625,2521.695068359375,2521.695068359375,2161.232666015625,0.0,141.35966657691264,62.22111934543257,1240.0,461999.99999999994,2349.6789157649687,2489.640586660325,2179.105421441236,0.2549957111322325,372.5806451612903,92.30471765888608,134.48696111697,190.0
RGI60-10.03384,10,10-03,,141.254226685,62.207046509,0.166,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,25.07765593213188,25.077655932131886,True,96.82425142477824,0.003320115374398987,0.0028782435367078764,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2369.14990234375,2356.426513671875,2198.716552734375,2544.16748046875,2544.16748046875,2198.716552734375,0.0,141.25465303947638,62.209248863891744,704.0,166000.0,2370.5258318786996,2517.6007890733936,2214.0748412682633,0.41128828207549906,235.79545454545453,36.70808036392251,131.50975730223018,230.0
RGI60-10.03385,10,10-03,,141.300094604,62.209541321,1.563,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,32.691415051581,32.691415051581,True,96.78700748874955,0.07849688613771887,0.06283078876839794,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2391.539794921875,2399.65625,2106.54736328125,2761.076904296875,2761.076904296875,2106.54736328125,0.0,141.31309827081913,62.22954286525962,3024.0,1563000.0000000002,2395.4786321636566,2730.733840908852,2127.881730118326,0.1975637032965696,516.8650793650793,123.37572217951461,206.45638132109426,140.0
RGI60-10.03386,10,10-03,,141.169906616,62.186157227,0.082,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,19.910474541289343,19.91047454128934,True,96.79758574665449,0.001366245217832641,0.0010913723936416208,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2190.26123046875,2189.25390625,2141.458740234375,2251.5009765625,2251.5009765625,2141.458740234375,0.0,141.16827352277247,62.187307077704475,336.0,82000.00000000001,2195.754578233698,2246.9266092206954,2157.0831046764415,0.28110972673101325,244.04761904761904,118.43738452228038,195.13704805256776,170.0
RGI60-10.03387,10,10-03,,141.259246826,62.190731049,0.622,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,25.80399487009384,25.803994870093835,True,96.72270626365125,0.01776475639899654,0.017698672619730668,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2383.51611328125,2375.167724609375,2194.790283203125,2647.642822265625,2647.642822265625,2194.790283203125,0.0,141.2495204346016,62.19450373034013,1218.0,621999.9999999998,2384.8089017205443,2610.989972568433,2212.985873682449,0.32358072216829825,510.6732348111657,122.90984598605269,253.507065818721,230.0
RGI60-10.03388,10,10-03,,141.280349731,62.194927216,2.424,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,33.053191840602615,33.0531918406026,True,96.72338469552898,0.13715754651704276,0.11487122787997109,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2337.239990234375,2337.62841796875,2043.56201171875,2677.763671875,2677.763671875,2043.56201171875,0.0,141.26667624996992,62.21236666977832,3136.0,2423999.9999999995,2340.814704408609,2644.2158238887323,2066.732064112806,0.182622490983843,772.9591836734693,141.54652275202872,211.3182417415515,80.0
RGI60-10.03389,10,10-03,,141.209197998,62.185562134,0.102,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,23.70515530425845,23.705155304258458,True,96.74934483788043,0.001538555083796037,0.0014733439809456864,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2506.150634765625,2513.744140625,2355.536376953125,2613.748291015625,2613.748291015625,2355.536376953125,0.0,141.21172306566413,62.187267586328495,420.0,102000.00000000001,2497.2553568170956,2581.8872490371423,2365.6824583772623,0.49321718736190046,242.8571428571428,30.2992796215472,136.04222025768496,380.0
RGI60-10.03390,10,10-03,,141.31427002,62.186958313,0.178,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,22.331386149846654,22.331386149846654,True,96.63797710542607,0.003866308067282326,0.003168154994121042,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2285.000244140625,2279.8212890625,2179.174560546875,2408.191650390625,2408.191650390625,2179.174560546875,0.0,141.3144158015206,62.189200134762636,736.0,178000.00000000006,2287.244740021212,2402.669859535597,2187.75453258747,0.2890524527208121,241.8478260869566,29.633859583735024,105.19294387408783,200.0
RGI60-10.03391,10,10-03,,141.313064575,62.070381165,0.101,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,22.036888065495223,22.036888065495223,True,95.95652237982742,0.0023516878589991855,0.0014535193108287819,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2697.962890625,2703.57080078125,2626.3857421875,2754.656005859375,2754.656005859375,2626.3857421875,0.0,141.3071798466409,62.07062990636428,420.0,101000.0,2699.1683433981493,2732.369538981522,2640.775420723054,0.22122105465987707,240.47619047619045,155.60569477378817,258.0925956579377,680.0
RGI60-10.03392,10,10-03,,141.330352783,62.075660706,5.544,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,42.894869822212364,42.89486982221234,True,95.9671679156437,0.42389492671248485,0.3582909567656973,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2379.481689453125,2394.540771484375,1979.82177734375,2788.709228515625,2788.709228515625,1979.82177734375,0.0,141.3693622175119,62.081852270020924,5246.0,5544000.0,2384.9040064929923,2760.228903409968,2007.5833214509037,0.14290688773971333,1056.805184902783,166.74517416099678,321.3564681652288,50.0
RGI60-10.03393,10,10-03,,141.232696533,62.184295654,0.734,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,25.593136717705402,25.593136717705395,True,96.71516155801825,0.026199059602779493,0.02222342539143385,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2319.12646484375,2313.86181640625,2146.2431640625,2564.753662109375,2564.753662109375,2146.2431640625,0.0,141.2324334745116,62.188525246091366,1584.0,734000.0,2320.6485891147113,2525.8143868726224,2157.8705952099103,0.23375708521144212,463.38383838383834,50.4585433583052,158.2750753625751,170.0
RGI60-10.03394,10,10-03,,141.273162842,62.175487518,1.404,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,28.07041874243938,28.070418742439358,True,96.61738134991967,0.057220591889384796,0.054213655316446695,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2339.984619140625,2329.31005859375,2122.475830078125,2581.177734375,2581.177734375,2122.475830078125,0.0,141.25367549154169,62.18013701112671,1944.0,1404000.0,2342.3982741992213,2555.2131942506417,2135.046510748129,0.21594100602830527,722.2222222222224,64.19262455391669,173.98228347150825,150.0
RGI60-10.03395,10,10-03,,141.215545654,62.165763855,0.812,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,26.443264787920455,26.443264787920445,True,96.62622357477704,0.03063206175289579,0.02553397667061293,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2272.79296875,2278.440185546875,2076.129638671875,2500.437255859375,2500.437255859375,2076.129638671875,0.0,141.19886314774615,62.17403114347189,1656.0,812000.0000000001,2275.5486675264533,2470.283653793737,2094.8801207228175,0.2310981593618332,490.3381642512077,48.39797111034651,144.35042105438708,110.0
RGI60-10.03396,10,10-03,,141.201705933,62.157836914,0.094,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,19.497316315629643,19.49731631562964,True,96.59573254639902,0.0017924449642455526,0.0013168300111308872,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2147.203369140625,2145.497314453125,2101.230712890625,2212.677001953125,2212.677001953125,2101.230712890625,0.0,141.19809501610683,62.15848527111742,364.0,94000.0,2152.796395241623,2197.556154550098,2120.3389029273194,0.22599256569416948,258.24175824175825,203.97326407784902,253.0508374769181,140.0
RGI60-10.03397,10,10-03,,141.294769287,62.165969849,1.326,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,29.725972606247687,29.72597260624767,True,96.536858134967,0.060743655991685484,0.050115984083556976,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2365.11767578125,2368.4365234375,2113.7763671875,2602.451171875,2602.451171875,2113.7763671875,0.0,141.30748691714305,62.17497514126357,2288.0,1325999.9999999998,2366.0185417660427,2574.731460591742,2132.095680703564,0.19520151543124778,579.5454545454545,91.20338602530514,193.87892917593828,150.0
RGI60-10.03398,10,10-03,,141.214797974,62.154319763,0.152,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,21.31267732218393,21.31267732218394,True,96.56017231672682,0.0028004134521019113,0.0025498454058593325,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2478.7607421875,2474.03271484375,2386.233154296875,2595.09130859375,2595.09130859375,2386.233154296875,0.0,141.2084305820854,62.15438649004912,510.0,151999.99999999997,2482.751822778724,2576.1332254214194,2402.59423859895,0.34063780220522744,298.0392156862745,203.00134474508533,320.95441771488976,420.0
RGI60-10.03399,10,10-03,,141.286895752,62.153511047,0.413,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,27.824511635888992,27.82451163588901,True,96.47278782502451,0.01111236351914197,0.010078832740024055,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2358.230712890625,2355.438720703125,2152.20166015625,2582.476318359375,2582.476318359375,2152.20166015625,0.0,141.27527976934192,62.15670582679411,1178.0,412999.99999999994,2357.2646757549883,2551.754590026309,2159.4016414788234,0.3256117860230345,350.59422750424443,25.10493161762174,129.43631165233785,170.0
RGI60-10.03400,10,10-03,,141.430801392,62.149772644,0.754,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,26.492377639913798,26.4923776399138,True,96.28601266150551,0.025425722546263966,0.023060276887365703,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2340.20947265625,2315.629150390625,2164.05126953125,2613.85205078125,2613.85205078125,2164.05126953125,0.0,141.42679609680295,62.156017487386215,1408.0,754000.0,2342.449013236768,2579.0029070450887,2180.70363877938,0.27993559769172116,535.5113636363636,151.29872431415598,261.9033450779376,160.0
RGI60-10.03401,10,10-03,,140.963943481,62.144649506,0.091,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,20.89559907258749,20.89559907258748,True,96.79243083127517,0.0016445270504064624,0.001259391713683915,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2260.56787109375,2255.05322265625,2209.364501953125,2321.712890625,2321.712890625,2209.364501953125,0.0,140.96700458405363,62.14570011096038,392.0,91000.0,2262.527258942719,2311.8919237918117,2218.015212177416,0.24993672823469656,232.14285714285714,51.80009188389815,155.99782412488193,240.0
RGI60-10.03402,10,10-03,,141.364196777,62.059211731,3.931,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,48.05351553127912,48.053515531279125,True,95.83164304079797,0.264271147021805,0.22331639185430013,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2377.330810546875,2400.90185546875,1946.2110595703125,2689.978515625,2689.978515625,1946.2110595703125,0.0,141.37945560161805,62.08149493288087,4180.0,3930999.999999999,2379.3346923904237,2666.439278540071,1952.4735610779696,0.1728428815819423,940.4306220095693,50.95094873840768,213.29936278117603,
RGI60-10.03403,10,10-03,,141.358718872,62.143993378,0.198,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,34.04595536374867,34.04595536374868,True,96.33458241342808,0.003937697856008389,0.003667697874978935,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2563.040283203125,2577.381591796875,2267.17822265625,2764.452392578125,2764.452392578125,2267.17822265625,0.0,141.35755906132934,62.14789201302787,800.0,197999.99999999997,2562.375451961154,2734.921707039444,2279.103188179186,0.5178604673471789,247.49999999999997,40.264550101504675,105.80305025937352,290.0
RGI60-10.03404,10,10-03,,141.373077393,62.141551971,0.491,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,31.33134507129628,31.33134507129629,True,96.30375986040463,0.0152352452812328,0.01278544854389573,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2413.031005859375,2384.43701171875,2142.864501953125,2654.79638671875,2654.79638671875,2142.864501953125,0.0,141.38830609382111,62.14833052061154,1400.0,491000.00000000006,2408.8219424077547,2621.8239430560593,2158.3715295107872,0.321029720643893,350.7142857142858,42.047535871446925,96.05670142892298,170.0
RGI60-10.03405,10,10-03,,141.338439941,62.130813599,0.679,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,27.31986862667867,27.319868626678666,True,96.28051304932403,0.025465175861030392,0.01996640410584055,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2286.071044921875,2299.647705078125,2072.801513671875,2598.022705078125,2598.022705078125,2072.801513671875,0.0,141.3300695270656,62.140662872349345,1760.0,679000.0,2289.9750310233276,2576.130230391369,2094.754928662715,0.26657963799830886,385.79545454545456,108.67543407979065,177.14182448656953,110.0
RGI60-10.03406,10,10-03,,141.361785889,62.126811981,0.778,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,31.523893195640305,31.52389319564031,True,96.23016108680991,0.024807011973722256,0.024075530355866098,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2379.479736328125,2323.9794921875,2102.87646484375,2776.712890625,2776.712890625,2102.87646484375,0.0,141.37474918009306,62.129537923094745,1584.0,777999.9999999999,2380.1661320215394,2730.016547146534,2123.1124775597495,0.35849780464080455,491.161616161616,103.36751592420634,184.75387750821406,140.0
RGI60-10.03407,10,10-03,,141.321609497,62.123008728,2.23,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,36.551227772679816,36.55122777267982,True,96.25415866717753,0.13034905073260833,0.10242314419946652,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2315.81591796875,2333.41650390625,1997.1953125,2617.530517578125,2617.530517578125,1997.5830078125,0.0,141.32165051760117,62.14252143369435,3348.0,2229999.999999999,2318.7096355644017,2587.321902903983,2010.2996918296137,0.174390789168209,666.0692951015529,72.05460819704805,150.49435544731233,50.0
RGI60-10.03408,10,10-03,,141.33102417,62.111808777,0.08,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,23.72207913827413,23.722079138274125,True,96.17770750724986,0.0012573695267564147,0.0010549397314328507,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2482.8935546875,2467.721923828125,2368.40283203125,2630.156494140625,2630.156494140625,2368.40283203125,0.0,141.3325399447131,62.111434726564916,448.0,80000.0,2491.6755921546014,2607.153599345783,2389.1233758678104,0.4697851612419377,178.57142857142856,151.249058159115,191.370939561307,430.0
RGI60-10.03409,10,10-03,,141.282348633,62.099124908,0.282,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,26.94664376265019,26.94664376265019,True,96.15992848256217,0.006414132874936739,0.0059644642656886794,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2346.3857421875,2343.20703125,2155.27978515625,2541.2890625,2541.2890625,2155.27978515625,0.0,141.27708358377566,62.10417666732271,918.0,282000.0,2351.0968465551146,2522.5525956411407,2178.1381676715237,0.36538802478417204,307.18954248366015,70.95907479030122,131.75412892009035,220.0
RGI60-10.03410,10,10-03,,141.363388062,62.097858429,0.561,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,32.488636717810515,32.48863671781052,True,96.0585692233142,0.016896684829016698,0.01535687507078909,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2356.679443359375,2326.927001953125,2080.854736328125,2684.583251953125,2684.583251953125,2080.854736328125,0.0,141.3595695819636,62.105590032407505,1480.0,560999.9999999999,2356.7147334537162,2642.2361699289518,2096.1271053609676,0.3511907775864166,379.0540540540541,39.249026808056996,114.28673639824426,140.0
RGI60-10.03411,10,10-03,,141.337158203,62.094360352,1.64,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,31.186441742231306,31.1864417422313,True,96.06851273634109,0.07999694044693657,0.0671257588062171,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2368.810302734375,2366.80126953125,2108.478759765625,2671.796142578125,2671.796142578125,2108.478759765625,0.0,141.34815505166233,62.108860593894605,2464.0,1640000.0000000002,2370.483971275318,2639.0056667353365,2127.706305955691,0.20591367448224795,665.5844155844156,62.34736674174592,185.28316936127194,170.0
RGI60-10.03412,10,10-03,,141.410217285,62.03685379,1.256,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,27.324249611416743,27.324249611416743,True,95.6471851779649,0.04639948421546315,0.04651464076413039,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2290.494140625,2285.45654296875,2112.009765625,2626.9501953125,2626.9501953125,2112.009765625,0.0,141.41080219051506,62.045983522724775,1716.0,1256000.0,2293.204856246622,2568.270389329619,2128.6295397579793,0.25603966552341767,731.934731934732,142.8237480306371,266.45430805240863,160.0
RGI60-10.03413,10,10-03,,141.308990479,62.09866333,3.125,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,44.26879381410834,44.268793814108335,True,96.12633594941926,0.19391702019909268,0.16289122780928386,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2364.077392578125,2380.038330078125,1953.0146484375,2681.3447265625,2681.3447265625,1953.0146484375,0.0,141.2830755734766,62.11202321532429,3500.0,3125000.0000000005,2366.9752717784677,2632.121260902027,1978.1097776887298,0.18885001612993044,892.8571428571429,217.12871805988712,288.1146377687295,20.0
RGI60-10.03414,10,10-03,,141.286224365,62.084575653,0.111,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,21.49959704230174,21.49959704230174,True,96.07055709277566,0.00214640289392862,0.0016550000562553645,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2225.1494140625,2222.24462890625,2175.905029296875,2303.089111328125,2303.089111328125,2175.905029296875,0.0,141.28148999090243,62.0855893697236,450.0,111000.00000000001,2231.086410469052,2293.3827642112315,2187.1543999851283,0.24709675913927245,246.66666666666663,73.65860062638752,133.47930440031104,230.0
RGI60-10.03415,10,10-03,,141.361480713,62.038002014,1.291,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,29.924090348610523,29.92409034861054,True,95.71109601017447,0.05057293785351507,0.048306158293415814,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2380.1943359375,2382.333740234375,2150.6171875,2644.072509765625,2644.072509765625,2150.6171875,0.0,141.3446714961884,62.03805853975068,1924.0,1291000.0000000002,2380.5050514154755,2612.393111702331,2157.74008066672,0.2360605259162772,670.9979209979213,33.84839859032422,310.6266480664367,200.0
RGI60-10.03416,10,10-03,,141.354537964,62.027866364,0.141,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,21.713206860918987,21.713206860918998,True,95.66021502384916,0.0028479543493225537,0.0022996153395759764,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2417.92724609375,2417.7666015625,2362.648681640625,2525.65234375,2525.65234375,2362.648681640625,0.0,141.35463902176926,62.02606452843834,540.0,141000.0,2418.2880892490207,2514.5529349498324,2370.203434911572,0.27059858579374274,261.1111111111111,48.936977531457075,179.49117839331126,410.0
RGI60-10.03417,10,10-03,,141.188079834,62.421226501,0.05,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,21.881880882068774,21.881880882068774,True,98.16481836104754,0.0007831162016668988,0.000552793175730601,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2350.612060546875,2349.98681640625,2278.015380859375,2422.3583984375,2422.3583984375,2278.015380859375,0.0,141.18797583815268,62.422104422939434,312.0,50000.0,2352.4910852318053,2404.4816060694784,2301.6578496040015,0.3397137418095875,160.25641025641025,118.58060818934226,162.95258034181617,249.0
RGI60-10.03418,10,10-03,,141.278518677,62.403297424,0.046,2011,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1996.0,22.003143527355476,22.003143527355473,True,97.96017618039015,0.000570588018656663,0.0004929137528210186,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,2337.292724609375,2340.1689453125,2274.33056640625,2393.8056640625,2393.8056640625,2274.33056640625,0.0,141.27691959175422,62.40418308420937,234.0,45999.99999999999,2335.2738104808386,2372.9198397868972,2283.9232769079795,0.39605404406326516,196.58119658119656,39.942124531232,128.24938710326623,229.0
